Id;VocabularyId;Ordinal;English
1360;451;3;c. Numerous placards appeared around the city calling for volunteers.
1361;452;1;a. Scarlet fever is contagious.
1362;452;2;b. I find that yawning is often contagious.
1363;452;3;c. Interest in the project was contagious, and soon all opposition to it collapsed.
1364;453;1;a. We try never to hinder the clergy as they perform their sacred tasks.
1365;453;2;b. Friar Tuck was a member of the clergy who loved a jolly jest.
1366;453;3;c. The majority of the clergy felt the new morality was a menace to society.
1367;454;1;a. It was customary for wealthy Romans to recline while they were dining.
1368;454;2;b. The Robin Williams movie received the customary rave reviews from the critics.
1369;454;3;c. The traitor rejected the customary blindfold for the execution.
1370;455;1;a. Window glass is transparent.
1371;455;2;b. Colonel Thomas is a man of transparent honesty and loyalty.
1372;455;3;c. The homicide was a transparent case of jealousy that got out of hand.
1373;456;1;a. Do not neglect to scald the dishes before drying them.
1374;456;2;b. The scalding lava pouring from the mountain placed everyone in peril.
1375;456;3;c. By being hasty, Stella scalded her hand.
1376;457;1;a. All of the schools in the city were closed during the epidemic.
1377;457;2;b. The depiction of violence in the movies has reached epidemic proportions.
1378;457;3;c. During the epidemic we were forbidden to drink water unless it had been boiled.
1379;458;1;a. Obesity is considered a serious disease.
1380;458;2;b. The salesman tactfully referred to Jack's obesity as stoutness.
1381;458;3;c. At the medical convention the topic discussed was the prevention of obesity.
1382;459;1;a. A microscope is a magnifying glass.
1383;459;2;b. It seems that Mr. Steinmetz magnified the importance of the document in his possession.
1384;459;3;c. Some people have a tendency to magnify every minor fault in others.
1385;460;1;a. The chiropractor tried to relieve the pain by manipulating the spinal column.
1386;460;2;b. Mrs. Lehrer confirmed that a chiropractor had been treating her.
1387;460;3;c. The chiropractor recommended hot baths between treatments.
1388;461;1;a. The soldiers were compelled to get over such obstacles as ditches and barbed wire.
1389;461;2;b. Ignorance is an obstacle to progress.
1390;461;3;c. Prejudice is often an obstacle to harmony among people.
1391;462;1;a. We ventilated the kitchen by opening the windows.
1392;462;2;b. The lungs ventilate the blood.
1393;462;3;c. There is merit in ventilating the topic of the prom before the entire senior class.
1394;463;1;a. Soldiers jeopardize their lives in war.
1395;463;2;b. Mr. Marcos revised his opinion of police officers after two of them had jeopardized their lives to save his drowning 
1396;463;3;child.
1397;463;4;c. Though it jeopardized his chance for a promotion, Mr. Rafael ventured to criticize his boss.
1398;464;1;a. The captain gave a negative response to the request for a leave.
1399;464;2;b. Three below zero is a negative quantity.
1400;464;3;c. A negative image is used to print a positive picture.
1401;465;1;a. Pensions are often paid because of long service, special merit, or injuries received.
1402;465;2;b. The pension is calculated on the basis of your last year's income.
1403;465;3;c. Mrs. Colby pensioned off her employee after thirty years of loyal service.
1404;466;1;a. We must preserve and protect our vital resources.
1405;466;2;b. Eating is a vital function, the obese man reminded me.
1406;466;3;c. The valiant soldier died of a vital wound.
1407;467;1;a. The state police assisted the municipal police in putting down the riot.
1408;467;2;b. There was only a mediocre turnout for the municipal elections.
1409;467;3;c. The municipal government placed a ban on parking during business hours.
1410;468;1;"a. An oral agreement is not enough; we must have a written promise."
1411;468;2;b. Oral surgery is necessary to penetrate to the diseased root.
1412;468;3;c. His unique oral powers made Lincoln a man to remember.
1413;469;1;a. Senator Troy denounced the complacent attitude of the polluters of our air.
1414;469;2;b. How can you be complacent about such a menace?
1415;469;3;c. I was surprised that Martin was so complacent about his brief part in the play.
1416;470;1;a. When the wasps descended on the picnic, we ran in all directions.
1417;470;2;b. A swarm of wasps attacked us as we were reclining on the porch.
1418;470;3;c. The piercing sting of a wasp can be very painful.
1419;471;1;a. The old house was rehabilitated at enormous expense.
1420;471;2;b. The former criminal completely rehabilitated himself and was respected by all.
1421;471;3;c. This wing of the house must be rehabilitated promptly, as there is a danger, it will collapse.
1422;472;1;a. The judge paroled the juvenile offenders on condition that they report to him every three months.
1423;472;2;b. Since the prisoner has been rehabilitated, his family is exploring the possibility of having him paroled.
1424;472;3;c. The fugitive gave his parole not to try to escape again.
1425;473;1;a. It wasn't easy to get the drunken man into a vertical position.
1426;473;2;b. The way to vote for your candidate is to pull the lever from the horizontal position to the vertical position.
1427;473;3;c. A circle surrounding a vertical line that ends in an inverted V is the well-known peace symbol.
1428;474;1;a. A multitude of letters kept pouring in to the movie idol.
1429;474;2;b. The fleeing culprit was pursued by a fierce multitude.
1430;474;3;c. Flood victims were aided by a multitude of volunteers.
1431;475;1;a. Three times Bryant was nominated for office but he was never elected.
1432;475;2;b. The President nominated him for Secretary of State.
1433;475;3;c. Though Danny was nominated last, he emerged as the strongest candidate.
1434;476;1;a. Mark has the potential of being completely rehabilitated.
1435;476;2;b. The coach felt his team had the potential to reach the finals.
1436;476;3;c. Destroying nuclear weapons reduces a potential threat to human survival.
1437;477;1;a. There is a slender chance that we can identify the body in the morgue.
1438;477;2;b. Bodies in the morgue are preserved by low temperatures.
1439;477;3;c. In the morgue of the New York Times there are biographies of most famous people.
1440;478;1;a. Getting to school in time for the test preoccupied Judy's mind.
1441;478;2;b. My boss is always preoccupied with ways of cutting down on the workers' lateness.
1442;478;3;c. Charity cases preoccupied Mrs. Reynaldo's attention.
1443;479;1;a. Our old sofa was given new velvet upholstery.
1444;479;2;b. The Browns' upholstery was so new that we were wary about visiting them with the children.
1445;479;3;c. Thirty-five dollars was the estimate for changing the upholstery on the dining-room chairs.
1446;480;1;a. Alien's indifference to his schoolwork worried his parents.
1447;480;2;b. It was a matter of indifference to Bernie whether the story circulating about his engagement was true or not.
1448;480;3;c. My father could not refrain from commenting on Linda's indifference toward her brother's tears.
1449;481;1;a. Angelo maintained his hold on the jagged rock though his fingers were becoming numb.
1450;481;2;b. The judge maintained his opinion that the verdict was fair.
1451;481;3;c. The pauper was unable to maintain his family without the help of charity.
1452;482;1;a. Darryllater apologized to Sally for snubbing her at the dance.
1453;482;2;b. Sandra was tormented by the thought that she might be snubbed by her classmates.
1454;482;3;c. I considered it a rude snub when I was not invited to the party.
1455;483;1;a. How can you endure such disrespect?
1456;483;2;b. The valiant officer endured much pain.
1457;483;3;c. Dr. Hardy was confident he could endure the hardships of space travel.
1458;484;1;a. Anticipating Father's wrath, we tried to give him the news slowly.
1459;484;2;b. There is no rage like the wrath of an angry bear.
1460;484;3;c. After Ernie's wrath subsided, we were able to tell him what had happened.
1461;485;1;a. Soldiers in an open field are exposed to the enemy's gunfire.
1462;485;2;b. Foolish actions expose a person to the sneers of others.
1463;485;3;c. The article exposed the vital document as a forgery.
1464;486;1;a. Stories about King Arthur and his knights are popular legends.
1465;486;2;b. Legend has exaggerated the size of Paul Bunyan.
1466;486;3;c. The legend on the rare coin was scarcely legible.
1467;487;1;a. Not wishing to act hastily, the governor pondered the problem for days.
1468;487;2;b. After pondering the question, the board decided to grant the parole.
1469;487;3;c. The villagers, faced with a famine, pondered their next move.
1470;488;1;a. Vito resigned his position as editor of the school paper.
1471;488;2;b. Upon hearing the news of the defeat, the football coach promptly resigned.
1472;488;3;c. Upon examining the injury, the chiropractor told Jim he had better resign himself to a week in bed.
1473;489;1;a. The police took drastic measures to end the crime wave.
1474;489;2;b. The most drastic changes in centuries have taken place during our life-time.
1475;489;3;c. In the interests of justice, drastic action must be taken.
1476;490;1;a. We watched the exhausted laborers unloading the cargo on the wharf.
1477;490;2;b. The lawyer insisted that his client was never seen near the wharf where the crime had taken place.
1478;490;3;c. Waiting at the wharf for the supply ships to unload was a starving multitude of people.
1479;491;1;a. It is time you amended your ways.
1480;491;2;b. Each time they amended the plan, they made it worse.
1481;491;3;c. Rather than amend the club's constitution again, let us discard it and start afresh.
1482;492;1;a. Clyde, confident of victory, dropped his ballot into the box.
1483;492;2;b. After we counted the ballots a second time, Leo's victory was confirmed.
1484;492;3;c. To avoid embarrassing the candidates, we ballot instead of showing hands.
1485;493;1;a. Sally is very awkward in speaking to the class but quite relaxed with her own group of friends.
1486;493;2;b. The handle of this bulky suitcase has an awkward shape.
1487;493;3;c. Slow down because this is an awkward corner to turn.
1488;494;1;a. Ulysses was a man who would not reject any venture, no matter how dangerous.
1489;494;2;b. John Jacob Astor made his fortune by a lucky venture in animal furs.
1490;494;3;c. Medics venture their lives to save wounded soldiers.
1491;495;1;a. The towering mountains, covered with snow, are an awesome sight.
1492;495;2;b. Connie had such an awesome amount of work to complete before graduation she doubted she would have everything ready in 
1493;495;3;time.
1494;495;4;c. The atom bomb is an awesome achievement for mankind.
1495;496;1;a. Tourists often hire guides.
1496;496;2;b. The Indian guided the hunters through the forest.
1497;496;3;c. Use the suggestions in the handbook as a study guide.
1498;497;1;a. Foam will quench an oil fire.
1499;497;2;b. Only Pepsi Cola will quench my thirst on such a hot lesson.
1500;497;3;c. He reads and reads and reads to quench his thirst for knowledge.
1501;498;1;a. Nick's awkward motions betrayed his nervousness.
1502;498;2;b. Without realizing what he was doing, the talkative soldier betrayed his unit's plans.
1503;498;3;c. The child's eyes betrayed his fear of the fierce dog.
1504;499;1;a. When Violet accidentally stepped on the nail, she uttered a sharp cry of pain.
1505;499;2;b. Seth was surprised when he was told that he had uttered Joan's name in his sleep.
1506;499;3;c. When Mr. Fuller saw that his house had not been damaged in the fire, he uttered a sigh of relief.
1507;500;1;a. This toy should pacify that screaming baby.
1508;500;2;b. We tried to pacify the woman who was angry at having to wait so long in line.
1509;500;3;c. Soldiers were sent to pacify the countryside.
1510;501;1;a. Greg responded quickly to the question.
1511;501;2;b. My dog responds to every command I give him.
1512;501;3;c. Mrs. Cole responded to the medicine so well that she was better in two days.
1513;502;1;a. Our patriotic soldiers disputed every inch of ground during the battle.
1514;502;2;b. The losing team disputed the contest up until the final minute of play.
1515;502;3;c. Many occupants of the building were attracted by the noisy dispute.
1516;503;1;a. How can we provide job opportunities for all our graduates?
1517;503;2;b. Hal said he would bring the ball provided he would be allowed to pitch.
1518;503;3;c. The government is obligated, among other things, to provide for the common welfare and secure the blessings of peace 
1519;503;4;for all citizens.
1520;504;1;a. The bank keeps a large surplus of money in reserve.
1521;504;2;b. Surplus wheat, cotton, and soybeans are shipped abroad.
1522;504;3;c. No mortal ever considers that he has a surplus of good things.
